,표준ID,정류장명,ARS-ID,X좌표,Y좌표,epsg5179_x,epsg5179_y
2227,106000260,풍진슈퍼,7357,127.103524,37.60468533,1956214.378,965004.3681
2228,106000261,풍진슈퍼,7358,127.103255,37.604392,1956181.935,964980.4867
2229,106000262,이화미디어고.중랑숲어린이도서관,7359,127.1021142,37.6032313,1956053.587,964879.2456
2230,106000263,이화미디어고.중랑숲어린이도서관,7360,127.1023247,37.60311939,1956041.092,964897.7736
2231,106000264,금란교회,7361,127.101998,37.60107781,1955814.711,964867.976
2232,106000265,금란교회,7362,127.10215,37.60118,1955825.991,964881.4413
2233,106000266,망우사거리,7363,127.1001455,37.60053784,1955755.498,964704.1983
2234,106000267,망우사거리,7364,127.1000649,37.60033516,1955733.042,964696.9878
2235,106000268,국민은행망우동지점,7365,127.0974108,37.59992018,1955688.003,964462.5071
2236,106000269,국민은행망우동지점,7366,127.0974548,37.59976155,1955670.387,964466.3156
2237,106000270,신내6단지아파트,7367,127.0918001,37.61635958,1957514.017,963975.1652
2238,106000271,이수아파트앞시장입구,7369,127.0832894,37.61823925,1957725.859,963224.9934
2239,106000272,이수아파트앞시장입구,7370,127.0832734,37.61817168,1957718.368,963223.5481
2240,106000273,묵동교,7371,127.079282,37.618035,1957704.776,962871.2343
2241,106000274,묵동교,7372,127.0792097,37.61783387,1957682.49,962864.7537
2242,106000275,동양쇼핑,7373,127.0785615,37.61538786,1957411.372,962806.3306
2243,106000276,동양쇼핑,7374,127.0778967,37.61556221,1957430.979,962747.746
2244,106000277,우리은행,7375,127.0767891,37.61576658,1957454.093,962650.0978
2245,106000278,하나은행,7376,127.0768501,37.61558452,1957433.87,962655.3902
2246,106000279,한국아파트,7377,127.0734253,37.61513796,1957385.694,962352.9119
2247,106000280,동구햇살아파트,7378,127.0740059,37.6134823,1957201.774,962403.319
2248,106000281,묵동명사약국,7379,127.075293,37.61499351,1957368.921,962517.6729
2249,106000282,묵동명사약국,7380,127.0755943,37.61490952,1957359.482,962544.222
2250,106000283,브라운캐슬,7381,127.0753177,37.6135896,1957213.153,962519.1481
2251,106000284,두리마트,7382,127.0755737,37.61361918,1957216.333,962541.7566
2252,106000285,먹골역입구,7383,127.075702,37.61167095,1957000.134,962552.103
2253,106000286,먹골역입구,7384,127.0759456,37.61170053,1957003.319,962573.6177
2254,106000287,묵2동주민센터,7385,127.0760355,37.60989469,1956802.933,962580.6474
2255,106000288,묵2동주민센터,7386,127.076278,37.60998825,1956813.217,962602.0976
2256,106000289,금보당금은방,7387,127.076353,37.60809051,1956602.641,962607.767
2257,106000290,금보당금은방,7388,127.0766496,37.60792632,1956584.307,962633.8638
2258,106000291,신묵초등학교입구,7389,127.0766381,37.60662246,1956439.654,962632.1964
2259,106000292,신묵초등학교중랑경찰서,7390,127.0769622,37.60680066,1956459.296,962660.8922
2260,106000293,제일시장,7391,127.076992,37.60496964,1956256.141,962662.6072
2261,106000294,제일프라자,7392,127.0772322,37.60498119,1956257.327,962683.8147
2262,106000295,신동신약국,7393,127.0772499,37.60353674,1956097.065,962684.6555
2263,106000296,신동신약국,7394,127.0775983,37.60307696,1956045.916,962715.1787
2264,106000297,중화역입구대원사약국,7395,127.0777108,37.60125308,1955843.52,962724.199
2265,106000298,중화역입구대원사입구,7396,127.0778563,37.60179815,1955903.935,962737.3143
2266,106000299,태릉시장입구,7397,127.0780328,37.59947863,1955646.525,962751.7376
2267,106000300,태릉프라자약국농협,7398,127.0770158,37.59831239,1955517.54,962661.3809
2268,106000301,태릉시장입구굴다리,7399,127.07569,37.59648945,1955315.822,962543.4325
2269,106000303,우남푸르미아아파트,7401,127.0995513,37.60759024,1956538.152,964655.084
2270,106000304,우남푸르미아아파트,7402,127.0992198,37.60698499,1956471.127,964625.538
2271,106000305,신내초등학교,7403,127.0978702,37.60567774,1956326.604,964505.7952
2272,106000306,신내초등학교,7404,127.0978819,37.60509203,1956261.617,964506.5496
2273,106000307,경남아파트,7405,127.0967061,37.60236721,1955959.756,964401.4673
2274,106000308,대명프라자,7406,127.0970064,37.60246338,1955970.312,964428.0205
2275,106000309,건영아파트,7407,127.0960139,37.60220918,1955942.486,964340.2915
2276,106000310,상봉1동주민센터,7408,127.087649,37.60043785,1955749.175,963601.0585
2277,106000311,상봉1동주민센터,7409,127.0873673,37.60066513,1955774.5,963576.3031
2278,106000312,신내쌍용아파트,7410,127.0874691,37.60153821,1955871.325,963585.7147
2279,106000313,신내쌍용아파트,7411,127.0872191,37.60178529,1955898.834,963563.7675
2280,106000318,망우역,7417,127.092981,37.59862979,1955546.526,964070.856
2281,106000319,중랑공영차고지.신내역,7418,127.1033107,37.6134693,1957188.998,964989.6584
2282,106000320,서울특별시북부병원,7420,127.108843,37.605022,1956249.761,965474.0162
2283,106000321,양원역,7421,127.1075243,37.60624153,1956385.548,965358.1845
2284,106000322,성은교회앞,7422,127.0720227,37.59733967,1955411.619,962220.1247
2285,106000324,해모로아파트앞,7424,127.1114253,37.60187936,1955900.153,965700.5043
2286,106000325,먹골역,7425,127.0778547,37.60893655,1956695.909,962740.7338
2287,106000326,먹골역,7426,127.0781825,37.60936435,1956743.241,962769.8794
2288,106000327,중화2동체육공원,7427,127.073695,37.60036268,1955746.336,962369.271
2289,106000328,태릉고등학교앞,7429,127.0855245,37.61839298,1957742.041,963422.3188
2290,106000329,태릉고등학교.원묵초등학교,7430,127.087245,37.61829,1957729.947,963574.1043
2291,106000330,태릉고등학교.원묵초등학교,7431,127.0872175,37.61786517,1957682.824,963571.4701
2292,106000426,홈플러스면목동점,7770,127.0811398,37.58117182,1953614.246,963016.9452
2293,106000427,망우역,7771,127.092596,37.59866073,1955550.106,964036.8853
2294,106000428,동부제일병원.망우리공원,7013,127.1089022,37.6004643,1955744.084,965477.1355
2295,106000429,동부제일병원.망우리공원,7014,127.107756,37.600478,1955746.026,965375.9644
2296,106000430,금란교회,7012,127.1033763,37.60030708,1955728.687,964989.2793
2297,106000431,금란교회,7011,127.1040345,37.60045248,1955744.573,965047.4481
2298,106000432,우림시장.망우사거리,7010,127.0979094,37.59925657,1955614.19,964506.2046
2299,106000433,우림시장.망우사거리,7009,127.0988395,37.59953963,1955645.243,964588.442
2300,106000434,망우역.망우지구대,7007,127.0955656,37.59882146,1955566.805,964299.1013
2301,106000435,망우역.망우지구대,7008,127.0948711,37.598558,1955537.84,964237.6689
2302,106000436,신내데시앙아파트후문,7434,127.0995518,37.61305803,1957144.778,964657.7157
2303,106000437,신내데시앙아파트후문,7435,127.1002632,37.61307545,1957146.443,964720.5101
2304,106000438,서울의료원후문,7433,127.098241,37.61374125,1957221.073,964542.3526
2305,106000439,서울의료원후문,7432,127.0975761,37.61373459,1957220.585,964483.6677
2306,106000440,중화중학교삼거리,7436,127.0948851,37.58644917,1954194.419,964233.11
2307,106000441,새우개마을입구,7437,127.0998046,37.61405532,1957255.328,964680.4988
2308,106000442,신내차량사업소입구,7438,127.1018666,37.61267309,1957101.202,964861.8323
2309,106000443,용마산빌라,7439,127.0844834,37.57120702,1952507.392,963307.2787
2310,106000450,능말입구,7442,127.1056676,37.61404661,1957252.172,965197.9397
2311,106000451,능말입구,7447,127.1054127,37.61400719,1957247.893,965175.4248
2312,106000454,신내역1번출구,7440,127.1020718,37.6128279,1957118.301,964880.0156
2313,106000455,신내데시앙아파트,7449,127.1014463,37.61098392,1956913.954,964823.942
2314,106000456,중랑경찰서후문,7448,127.1048419,37.61968904,1957878.481,965127.702
2315,106000457,새솔초등학교,7456,127.1085201,37.61733929,1957616.426,965451.2134
2316,106000458,우디안아파트220동앞,7453,127.1127216,37.61580441,1957444.6,965821.302
2317,106000459,우디안아파트220동앞,7452,127.1126668,37.61554495,1957415.834,965816.3469
2318,106000460,새솔초등학교입구,7455,127.1096421,37.61693907,1957571.611,965550.0476
2319,106000461,우디안아파트222동앞,7454,127.110883,37.61649908,1957522.342,965659.3579
2320,106000462,당너머,7450,127.1078349,37.61267951,1957099.697,965388.5833
2321,106000463,당너머,7451,127.1076706,37.61264902,1957096.375,965374.0684
2322,106000464,중랑경찰서정문.우디안101동앞,7457,127.1054963,37.61782141,1957671.033,965184.5815
2323,106000465,신내우디안아파트107동앞,7460,127.1053926,37.61540412,1957402.884,965174.3024
2324,106000466,신내우디안아파트107동앞,7459,127.1054535,37.6156282,1957427.722,965179.7816
2325,106000467,중랑공영차고지.신내역,7550,127.103628,37.613209,1957160.001,965017.5403
2326,106000468,신내10단지아파트,7461,127.0950502,37.61029811,1956840.282,964259.0963
2327,106000469,중랑공영차고지삼거리,7462,127.1049347,37.61322097,1957160.843,965132.8714
2328,106000470,사가정역,7554,127.0870023,37.58073582,1953563.583,963534.3614
2329,106000471,우디안아파트114동앞,7464,127.1070735,37.61932597,1957837.373,965324.4706
2330,106000472,우디안아파트114동앞,7463,127.1073081,37.61926116,1957830.096,965345.1439
2331,106000473,브라운캐슬B동,7467,127.0750884,37.61361867,1957216.47,962498.9255
2332,106000474,늘푸른근린공원,7466,127.0798503,37.58289078,1953805.465,962903.9418
2333,106000475,늘푸른근린공원,7465,127.0796406,37.58310843,1953829.695,962885.5349
2334,106000476,중랑역.동부시장1,7125,127.0767666,37.59394994,1955033.646,962637.2016
2335,106000477,면목두산아파트2.3단지,7415,127.0826783,37.57981406,1953463.005,963152.1177
2336,106900001,수협,7530,127.0794314,37.59938308,1955635.371,962875.1492
2337,106900002,공판장,7527,127.0990423,37.58849032,1954419.3,964601.1101
2338,106900003,면목지구대,7525,127.0941044,37.58781584,1954346.342,964164.8382
2339,106900004,중화동종점,7523,127.0826438,37.59993325,1955695.144,963158.99
2340,106900006,정신교회,7521,127.0816027,37.59965553,1955664.741,963066.9519
2341,106900007,마을금고,7520,127.0803975,37.59950498,1955648.513,962960.4906
2342,106900008,한신아파트후문,7519,127.0765028,37.58735639,1954302.229,962610.615
2343,106900009,중랑초등학교정문,7517,127.0765526,37.58842145,1954420.373,962615.5444
2344,106900010,면목2동치안센터,7515,127.076024,37.5896743,1954559.581,962569.5037
2345,106900012,면목역,7512,127.0869543,37.58831332,1954404.287,963533.8198
2346,106900013,서울중앙외과,7510,127.0944316,37.58779305,1954343.689,964193.7148
2347,106900014,태릉시장,7508,127.0782426,37.59977225,1955679.018,962770.4037
2348,106900015,수협,7506,127.0793874,37.59955342,1955654.286,962871.3498
2349,106900016,공판장,7505,127.0991229,37.58862902,1954434.658,964608.2917
2350,106900017,마을금고,7504,127.0804464,37.59967885,1955667.784,962964.8933
2351,106900018,정신교회,7503,127.0813967,37.59979444,1955680.234,963048.8364
2352,106900019,중화동종점,7501,127.0825318,37.60006038,1955709.293,963149.1661
2353,106900020,지하철7호선면목역,7524,127.0883234,37.588388,1954412.042,963654.7291
2354,106900021,진로아파트앞.종점,7500,127.1015268,37.58772499,1954333.457,964820.097
2355,106900022,진주빌라.바다약국,7502,127.1007366,37.58788065,1954351.023,964750.406
2356,106900023,진로아파트앞.종점,7529,127.1014802,37.58762591,1954322.482,964815.9362
2357,106900024,새마을금고,7507,127.097398,37.58921977,1954500.85,964456.288
2358,106900025,새마을금고,7526,127.0973219,37.58909458,1954486.989,964449.5099
2359,106900026,진주빌라.바다약국,7528,127.1006629,37.58777259,1954339.062,964743.8483
2360,106900027,중랑경찰서정문.우디안101동앞,7458,127.1052244,37.61782435,1957671.46,965160.5873
2361,107000001,월곡뉴타운,8001,127.0282093,37.60690619,1956491.51,958357.7898
2362,107000002,월곡뉴타운,8002,127.0274048,37.60597826,1956388.917,958286.2626
2363,107000003,길음뉴타운,8003,127.0241682,37.60362623,1956129.413,957999.2592
2364,107000004,길음뉴타운,8004,127.0236855,37.60318209,1956080.354,957956.402
2365,107000005,미아리고개.미아리예술극장,8005,127.0217091,37.5988113,1955596.321,957779.477
2366,107000006,미아리고개.미아리예술극장,8006,127.0218209,37.597921,1955497.496,957788.8431
2367,107000007,돈암사거리.성신여대입구,8007,127.0181314,37.59374328,1955035.661,957460.773
2368,107000008,돈암사거리.성신여대입구,8008,127.0178391,37.5933063,1954987.313,957434.7198
2369,107000009,삼선교.한성대학교,8009,127.0092322,37.58985251,1954608.066,956672.8936
2370,107000010,삼선교.한성대학교.조소앙활동터,8010,127.0083738,37.58931282,1954548.587,956596.7964
2371,107000011,숭곡초교입구,8101,127.0322405,37.60993461,1956825.72,958715.2763
2372,107000012,창문여고,8102,127.0358173,37.6117826,1957029.179,959031.9823
2373,107000013,동방고개,8103,127.0382524,37.61367862,1957238.475,959247.9361
2374,107000014,장위동그린빌아파트,8104,127.0431131,37.61785258,1957699.459,959679.1791
2375,107000015,북서울꿈의숲,8105,127.0453451,37.62031711,1957971.931,959877.4813
2376,107000016,장월초등학교,8106,127.0487106,37.62346595,1958319.849,960176.1623
2377,107000017,국민대앞,8107,126.9940273,37.61067955,1956925.859,955342.9809
2378,107000018,국민대앞,8108,126.994306,37.61093007,1956953.52,955367.7287
2379,107000020,국민대학교앞,8110,126.9947704,37.61072194,1956930.208,955408.5924
2380,107000021,청덕초등학교,8111,126.999112,37.608787,1956713.482,955790.6379
2381,107000022,청덕초교,8112,127.00006,37.60863,1956695.617,955874.218
2382,107000023,북악중학교,8113,127.002908,37.607386,1956556.266,956124.8595
2383,107000024,고려대사범대학부속고등학교,8114,127.002378,37.607888,1956612.208,956078.3747
2384,107000025,봉국사,8115,127.007624,37.605854,1956384.104,956540.2221
2385,107000026,봉국사,8116,127.007657,37.606138,1956415.597,956543.3001
2386,107000027,정릉2동주민센터,8117,127.011258,37.604593,1956242.525,956860.2524
2387,107000028,정릉2동주민센터,8118,127.0113351,37.60486355,1956272.506,956867.214
2388,107000029,숭덕초교,8119,127.0146827,37.60335836,1956103.979,957161.834
2389,107000030,숭덕초교,8120,127.0151143,37.60369802,1956141.466,957200.1254
2390,107000031,정릉길음시장,8121,127.019095,37.60218362,1955971.643,957550.6353
2391,107000032,정릉길음시장.길음뉴타운9단지,8122,127.0195764,37.60255749,1956012.905,957593.3409
2392,107000033,돈암동삼성아파트입구,8123,127.0245753,37.60187443,1955934.876,958034.2093
2393,107000034,길음역,8124,127.0237044,37.60201338,1955950.682,957957.4126
2394,107000035,돈암1동주민센터,8125,127.0265806,37.60379601,1956147.173,958212.2932
2395,107000036,돈암1동주민센터,8126,127.0266726,37.60456372,1956232.306,958220.8433
2396,107000037,종암사거리,8127,127.031172,37.603607,1956124.17,958617.4638
2397,107000038,KT월곡지사,8128,127.0338761,37.60248306,1955998.285,958855.5318
2398,107000039,KT월곡지사,8129,127.035189,37.60294674,1956049.154,958971.676
2399,107000040,종암SK아파트,8130,127.0374933,37.60203143,1955946.6,959174.5748
2400,107000041,성북구보건소,8131,127.0392921,37.60255347,1956003.737,959333.6398
2401,107000042,월곡역,8132,127.0415692,37.60161106,1955898.197,959534.1284
2402,107000043,월곡역,8133,127.0422121,37.6029111,1956042.154,959591.581
2403,107000044,동덕여대앞,8134,127.0428339,37.60300278,1956052.058,959646.5164
2404,107000045,한국과학기술연구원입구,8135,127.04481,37.604272,1956192.025,959821.6279
